"","state","fips","date","cases","deaths","daily_cases","daily_cases_avg","daily_deaths","daily_deaths_avg","daily_cases_avg_per","daily_deaths_avg_per","weekly_cases_per100k","weekly_deaths_per100k"
"3984","Ohio","39",2020-05-24,31911,1969,503,569.428571428571,13,49.1428571428571,4.87144922559112e-05,4.20416089714838e-06,34.1001445791378,2.94291262800387
"3985","Ohio","39",2020-05-25,32477,1987,566,574.571428571429,18,47.1428571428571,4.91544625823569e-05,4.03306132575281e-06,34.4081238076499,2.82314292802697
"3986","Ohio","39",2020-05-26,33006,2002,529,579,15,40.2857142857143,4.95333259190186e-05,3.44643422382513e-06,34.673328143313,2.41250395667759
"3987","Ohio","39",2020-05-27,33439,2044,433,571.714285714286,42,37.5714285714286,4.89100346232204e-05,3.21422766264542e-06,34.2370242362543,2.24995936385179
"3988","Ohio","39",2020-05-28,33915,2098,476,535.285714285714,54,37.4285714285714,4.57935781442296e-05,3.20200626468859e-06,32.0555047009607,2.24140438528201
"3989","Ohio","39",2020-05-29,34566,2131,651,538.714285714286,33,37,4.60868916951934e-05,3.16534207081811e-06,32.2608241866354,2.21573944957268
"3990","Ohio","39",2020-05-30,35034,2149,468,518,18,27.5714285714286,4.43147889914536e-05,2.35872980566755e-06,31.0203522940175,1.65111086396729
"3991","Ohio","39",2020-05-31,35513,2155,479,514.571428571429,6,26.5714285714286,4.40214754404897e-05,2.27318001996976e-06,30.8150328083428,1.59122601397884
"3992","Ohio","39",2020-06-01,35984,2206,471,501,51,31.2857142857143,4.28604426345912e-05,2.67648615254504e-06,30.0023098442138,1.87354030678153
"3993","Ohio","39",2020-06-02,36350,2258,366,477.714285714286,52,36.5714285714286,4.08683547676285e-05,3.12867787694763e-06,28.6078483373399,2.19007451386334
"3994","Ohio","39",2020-06-03,36792,2299,442,479,41,36.4285714285714,4.09783473492399e-05,3.11645647899081e-06,28.6848431444679,2.18151953529356
"3995","Ohio","39",2020-06-04,37282,2339,490,481,40,34.4285714285714,4.11494469206355e-05,2.94535690759523e-06,28.8046128444448,2.06174983531666
"3996","Ohio","39",2020-06-05,37758,2355,476,456,16,32,3.90107022781908e-05,2.73759314232918e-06,27.3074915947336,1.91631519963042
"3997","Ohio","39",2020-06-06,38111,2370,353,439.571428571429,15,31.5714285714286,3.76052415131557e-05,2.7009289484587e-06,26.323669059209,1.89065026392109
"3998","Ohio","39",2020-06-07,38476,2377,365,423.285714285714,7,31.7142857142857,3.62120021460775e-05,2.71315034641553e-06,25.3484015022542,1.89920524249087
"3999","Ohio","39",2020-06-08,38837,2404,361,407.571428571429,27,28.2857142857143,3.48676483708265e-05,2.41983679545168e-06,24.4073538595786,1.69388575681618
"4000","Ohio","39",2020-06-09,39162,2421,325,401.714285714286,17,23.2857142857143,3.43665710545967e-05,1.99208786696275e-06,24.0565997382177,1.39446150687393
"4001","Michigan","26",2020-03-10,2,0,0,NA,0,NA,NA,NA,NA,NA
"4002","Michigan","26",2020-03-11,2,0,0,NA,0,NA,NA,NA,NA,NA
"4003","Michigan","26",2020-03-12,12,0,10,NA,0,NA,NA,NA,NA,NA
"4004","Michigan","26",2020-03-13,25,0,13,NA,0,NA,NA,NA,NA,NA
"4005","Michigan","26",2020-03-14,33,0,8,NA,0,NA,NA,NA,NA,NA
"4006","Michigan","26",2020-03-15,53,0,20,NA,0,NA,NA,NA,NA,NA
"4007","Michigan","26",2020-03-16,54,0,1,7.42857142857143,0,0,7.43834764888636e-07,0,0.520684335422045,0
"4008","Michigan","26",2020-03-17,65,0,11,9,0,0,9.01184426692001e-07,0,0.630829098684401,0
"4009","Michigan","26",2020-03-18,80,1,15,11.1428571428571,1,0.142857142857143,1.11575214733295e-06,1.43045147093968e-08,0.781026503133068,0.0100131602965778
"4010","Michigan","26",2020-03-19,334,3,254,46,2,0.428571428571429,4.60605373642578e-06,4.29135441281905e-08,3.22423761549805,0.0300394808897334
"4011","Michigan","26",2020-03-20,548,4,214,74.7142857142857,1,0.571428571428571,7.48126119301455e-06,5.72180588375874e-08,5.23688283511019,0.0400526411863112
"4012","Michigan","26",2020-03-21,787,6,239,107.714285714286,2,0.857142857142857,1.07856040908852e-05,8.58270882563811e-08,7.54992286361965,0.0600789617794668
"4013","Michigan","26",2020-03-22,1033,9,246,140,3,1.28571428571429,1.40184244152089e-05,1.28740632384572e-07,9.81289709064623,0.0901184426692001
"4014","Michigan","26",2020-03-23,1324,16,291,181.428571428571,7,2.28571428571429,1.8166733680934e-05,2.2887223535035e-07,12.7167135766538,0.160210564745245
"4015","Michigan","26",2020-03-24,1791,24,467,246.571428571429,8,3.42857142857143,2.4689592388419e-05,3.43308353025524e-07,17.2827146718933,0.240315847117867
"4016","Michigan","26",2020-03-25,2293,43,502,316.142857142857,19,6,3.16558910518952e-05,6.00789617794668e-07,22.1591237363267,0.420552732456267
"4017","Michigan","26",2020-03-26,2877,63,584,363.285714285714,20,8.57142857142857,3.63763809059962e-05,8.58270882563811e-07,25.4634666341973,0.600789617794668
"4018","Michigan","26",2020-03-27,3655,93,778,443.857142857143,30,12.7142857142857,4.4444127202096e-05,1.27310180913632e-06,31.1108890414672,0.891171266395423
"4019","Michigan","26",2020-03-28,4634,111,979,549.571428571429,18,15,5.50294680870497e-05,1.50197404448667e-06,38.5206276609348,1.05138183114067
"4020","Michigan","26",2020-03-29,5486,132,852,636.142857142857,21,17.5714285714286,6.36980040009441e-05,1.75945530925581e-06,44.5886028006609,1.23161871647907
"4021","Michigan","26",2020-03-30,6508,197,1022,740.571428571429,65,25.8571428571429,7.41546042535132e-05,2.58911716240083e-06,51.9082229774593,1.81238201368058
"4022","Michigan","26",2020-03-31,7629,264,1121,834,67,34.2857142857143,8.35097568734588e-05,3.43308353025524e-06,58.4568298114211,2.40315847117867
"4023","Michigan","26",2020-04-01,9292,336,1663,999.857142857143,72,41.8571428571429,0.000100117298451069,4.19122280985328e-06,70.082108915748,2.93385596689729
"4024","Michigan","26",2020-04-02,10791,417,1499,1130.57142857143,81,50.5714285714286,0.000113205929410167,5.06379820712648e-06,79.2441505871166,3.54465874498854
"4025","Michigan","26",2020-04-03,12669,478,1878,1287.71428571429,61,55,0.000128940895590503,5.50723816311779e-06,90.2586269133522,3.85506671418245
"4026","Michigan","26",2020-04-04,14225,540,1556,1370.14285714286,62,61.2857142857143,0.000137194600577825,6.13663681033125e-06,96.0362204044776,4.29564576723187
"4027","Michigan","26",2020-04-05,15633,616,1408,1449.57142857143,76,69.1428571428571,0.00014514791075625,6.92338511934807e-06,101.603537529375,4.84636958354365
"4028","Michigan","26",2020-04-06,17129,727,1496,1517.28571428571,111,75.7142857142857,0.000151928250728504,7.58139279598033e-06,106.349775509953,5.30697495718623
"4029","Michigan","26",2020-04-07,18851,845,1722,1603.14285714286,118,83,0.000160525264068851,8.31092304615957e-06,112.367684848196,5.8176461323117
"4030","Michigan","26",2020-04-08,20220,959,1369,1561.14285714286,114,89,0.000156319736744289,8.91171266395424e-06,109.423815721002,6.23819886476796
"4031","Michigan","26",2020-04-09,21375,1076,1155,1512,117,94.1428571428571,0.000151398983684256,9.42667519349252e-06,105.979288578979,6.59867263544476
"4032","Michigan","26",2020-04-10,22646,1280,1271,1425.28571428571,204,114.571428571429,0.000142716143255652,1.14722207969363e-05,99.9013002789566,8.03055455785539
"4033","Michigan","26",2020-04-11,23853,1391,1207,1375.42857142857,111,121.571428571429,0.000137723867622073,1.21731420176967e-05,96.406707335451,8.5211994123877
"4034","Michigan","26",2020-04-12,24494,1486,641,1265.85714285714,95,124.285714285714,0.000126752304839965,1.24449277971753e-05,88.7266133879758,8.71144945802268
"4035","Michigan","26",2020-04-13,25487,1601,993,1194,115,124.857142857143,0.000119557133941139,1.25021458560128e-05,83.6899937587972,8.75150209920899
"4036","Michigan","26",2020-04-14,26844,1766,1357,1141.85714285714,165,131.571428571429,0.000114335986072209,1.31744580473545e-05,80.0351902505463,9.22212063314815
"4037","Michigan","26",2020-04-15,27893,1919,1049,1096.14285714286,153,137.142857142857,0.000109758541365202,1.3732334121021e-05,76.8309789556414,9.61263388471468
"4038","Michigan","26",2020-04-16,29119,2091,1226,1106.28571428571,172,145,0.000110774161909569,1.45190824300378e-05,77.5419133366984,10.1633577010265
"4039","Michigan","26",2020-04-17,29952,2226,833,1043.71428571429,135,135.142857142857,0.000104508784466853,1.35320709150894e-05,73.1561491267973,9.47244964056259
"4040","Michigan","26",2020-04-18,30717,2307,765,980.571428571429,81,130.857142857143,9.81861889652999e-05,1.31029354738075e-05,68.73033227571,9.17205483166526
"4041","Michigan","26",2020-04-19,31348,2389,631,979.142857142857,82,129,9.8043143818206e-05,1.29169767825854e-05,68.6302006727442,9.04188374780975
"4042","Michigan","26",2020-04-20,31927,2466,579,920,77,123.571428571429,9.21210747285157e-05,1.23734052236283e-05,64.484752309961,8.66138365653979
"4043","Michigan","26",2020-04-21,32935,2698,1008,870.142857142857,232,133.142857142857,8.71287990949362e-05,1.33318077091579e-05,60.9901593664553,9.3322653964105
"4044","Michigan","26",2020-04-22,33929,2812,994,862.285714285714,114,127.571428571429,8.63420507859194e-05,1.27739316354914e-05,60.4394355501436,8.94175214484397
"4045","Michigan","26",2020-04-23,35252,2977,1323,876.142857142857,165,126.571428571429,8.77295887127309e-05,1.26738000325256e-05,61.4107120989116,8.87166002276792
"4046","Michigan","26",2020-04-24,36627,3084,1375,953.571428571429,107,122.571428571429,9.54826356852239e-05,1.22732736206625e-05,66.8378449796568,8.59129153446375
"4047","Michigan","26",2020-04-25,37184,3273,557,923.857142857143,189,138,9.25072966256694e-05,1.38181612092774e-05,64.7551076379686,9.67271284649415
"4048","Michigan","26",2020-04-26,37751,3314,567,914.714285714286,41,132.142857142857,9.1591807684268e-05,1.32316761061921e-05,64.1142653789876,9.26217327433446
"4049","Michigan","26",2020-04-27,38190,3406,439,894.714285714286,92,134.285714285714,8.95891756249524e-05,1.3446243826833e-05,62.7124229374667,9.41237067878312
"4050","Michigan","26",2020-04-28,39234,3566,1044,899.857142857143,160,124,9.01041381544907e-05,1.24163187677565e-05,63.0728967081435,8.69142313742952
"4051","Michigan","26",2020-04-29,40360,3670,1126,918.714285714286,104,122.571428571429,9.19923340961311e-05,1.22732736206625e-05,64.3946338672918,8.59129153446375
"4052","Michigan","26",2020-04-30,41347,3788,987,870.714285714286,118,115.857142857143,8.71860171537738e-05,1.16009614293208e-05,61.0302120076416,8.12067300052459
"4053","Michigan","26",2020-05-01,42348,3866,1001,817.285714285714,78,111.714285714286,8.18361286524594e-05,1.11861305027483e-05,57.2852900567215,7.83029135192383
"4054","Michigan","26",2020-05-02,43191,4020,843,858.142857142857,154,106.714285714286,8.59272198593469e-05,1.06854724879194e-05,60.1490539015428,7.47983074154361
"4055","Michigan","26",2020-05-03,43736,4049,545,855,29,105,8.56125205357401e-05,1.05138183114067e-05,59.9287643750181,7.35967281798468
"4056","Michigan","26",2020-05-04,43928,4135,192,819.714285714286,86,104.142857142857,8.20793054025191e-05,1.04279912231503e-05,57.4555137817634,7.29959385620521
"4057","Michigan","26",2020-05-05,44333,4179,405,728.428571428571,44,87.5714285714286,7.29387205032145e-05,8.76866751686027e-06,51.0571043522502,6.13806726180219
"4058","Michigan","26",2020-05-06,45048,4250,715,669.714285714286,71,82.8571428571429,6.70595649576524e-05,8.29661853145017e-06,46.9416954703567,5.80763297201512
"4059","Michigan","26",2020-05-07,45643,4343,595,613.714285714286,93,79.2857142857143,6.14521951915688e-05,7.93900566371525e-06,43.0165366340982,5.55730396460067
"4060","Michigan","26",2020-05-08,46319,4393,676,567.285714285714,50,75.2857142857143,5.68032279110149e-05,7.53847925185214e-06,39.7622595377104,5.2769354762965
"4061","Michigan","26",2020-05-09,46735,4526,416,506.285714285714,133,72.2857142857143,5.06952001301024e-05,7.2380844429548e-06,35.4866400910717,5.06665911006836
"4062","Michigan","26",2020-05-10,47116,4551,381,482.857142857143,25,71.7142857142857,4.83492597177613e-05,7.18086638411722e-06,33.8444818024329,5.02660646888205
"4063","Michigan","26",2020-05-11,47526,4584,410,514,33,64.1428571428571,5.14676439244099e-05,6.42272710451918e-06,36.0273507470869,4.49590897316343
"4064","Michigan","26",2020-05-12,47946,4674,420,516.142857142857,90,70.7142857142857,5.16822116450508e-05,7.08073478115144e-06,36.1775481515356,4.95651434680601
"4065","Michigan","26",2020-05-13,48307,4714,361,465.571428571429,40,66.2857142857143,4.66184134379243e-05,6.63729482516014e-06,32.632889406547,4.6461063776121
"4066","Michigan","26",2020-05-14,49489,4787,1182,549.428571428571,73,63.4285714285714,5.50151635723403e-05,6.3512045309722e-06,38.5106145006382,4.44584317168054
"4067","Michigan","26",2020-05-15,49982,4825,493,523.285714285714,38,61.7142857142857,5.23974373805206e-05,6.17955035445944e-06,36.6782061663645,4.32568524812161
"4068","Michigan","26",2020-05-16,50416,4880,434,525.857142857143,55,50.5714285714286,5.26549186452898e-05,5.06379820712648e-06,36.8584430517029,3.54465874498854
"4069","Michigan","26",2020-05-17,51054,4891,638,562.571428571429,11,48.5714285714286,5.63311789256048e-05,4.86353500119493e-06,39.4318252479233,3.40447450083645
"4070","Michigan","26",2020-05-18,51853,4915,799,618.142857142857,24,47.2857142857143,6.18956351475601e-05,4.73479436881036e-06,43.3269446032921,3.31435605816725
"4071","Michigan","26",2020-05-19,52337,5017,484,627.285714285714,102,49,6.28111240889616e-05,4.90644854532312e-06,43.9677868622731,3.43451398172618
"4072","Michigan","26",2020-05-20,52988,5060,651,668.714285714286,43,49.4285714285714,6.69594333546866e-05,4.94936208945131e-06,46.8716033482806,3.46455346261592
"4073","Michigan","26",2020-05-21,53468,5129,480,568.428571428571,69,48.8571428571429,5.691766402869e-05,4.89214403061372e-06,39.842364820083,3.4245008214296
"4074","Michigan","26",2020-05-22,53865,5158,397,554.714285714286,29,47.5714285714286,5.55444306165879e-05,4.76340339822915e-06,38.8811014316116,3.3343823787604
"4075","Michigan","26",2020-05-23,54304,5223,439,555.428571428571,65,49,5.56159531901349e-05,4.90644854532312e-06,38.9311672330945,3.43451398172618
"4076","Michigan","26",2020-05-24,54616,5228,312,508.857142857143,5,48.1428571428571,5.09526813948716e-05,4.82062145706674e-06,35.6668769764101,3.37443501994672
"4077","Michigan","26",2020-05-25,54816,5240,200,423.285714285714,12,46.4285714285714,4.23842770839429e-05,4.64896728055398e-06,29.66899395876,3.25427709638778
"4078","Michigan","26",2020-05-26,55040,5266,224,386.142857142857,26,35.5714285714286,3.86651032594997e-05,3.56182416263981e-06,27.0655722816498,2.49327691384787
"4079","Michigan","26",2020-05-27,55544,5334,504,365.142857142857,68,39.1428571428571,3.65623395972183e-05,3.91943703037474e-06,25.5936377180528,2.74360592126231
"4080","Michigan","26",2020-05-28,55944,5372,400,353.714285714286,38,34.7142857142857,3.54179784204666e-05,3.47599707438343e-06,24.7925848943266,2.4331979520684
"4081","Michigan","26",2020-05-29,56589,5406,645,389.142857142857,34,35.4285714285714,3.8965498068397e-05,3.54751964793042e-06,27.2758486478779,2.48326375355129
"4082","Michigan","26",2020-05-30,56848,5463,259,363.428571428571,57,34.2857142857143,3.63906854207056e-05,3.43308353025524e-06,25.4734797944939,2.40315847117867
"4083","Michigan","26",2020-05-31,57355,5491,507,391.285714285714,28,37.5714285714286,3.9180065789038e-05,3.76208736857137e-06,27.4260460523266,2.63346115799996
"4084","Michigan","26",2020-06-01,58435,5525,1080,517,34,40.7142857142857,5.17680387333072e-05,4.0767866921781e-06,36.237627113315,2.85375068452467
"4085","Michigan","26",2020-06-02,58680,5562,245,520,37,42.2857142857143,5.20684335422045e-05,4.23413635398147e-06,36.4479034795432,2.96389544778703
"4086","Michigan","26",2020-06-03,58990,5579,310,492.285714285714,17,35,4.92933576885815e-05,3.50460610380223e-06,34.5053503820071,2.45322427266156
"4087","Michigan","26",2020-06-04,59215,5604,225,467.285714285714,25,33.1428571428571,4.67900676144371e-05,3.31864741258007e-06,32.753047330106,2.32305318880605
"4088","Michigan","26",2020-06-05,63744,5854,4529,1022.14285714286,250,64,0.000102348802745734,6.40842258980979e-06,71.6441619220141,4.48589581286685
"4089","Michigan","26",2020-06-06,64196,5894,452,1049.71428571429,40,61.5714285714286,0.000105109574084648,6.16524583975004e-06,73.5767018592536,4.31567208782503
"4090","Michigan","26",2020-06-07,64615,5898,419,1037.14285714286,4,58.1428571428571,0.000103850776790221,5.82193748672452e-06,72.6955437531548,4.07535624070716
"4091","Michigan","26",2020-06-08,64911,5916,296,925.142857142857,18,55.8571428571429,9.2636037258054e-05,5.59306525137417e-06,64.8452260806378,3.91514567596192
"4092","Michigan","26",2020-06-09,65190,5946,279,930,30,54.8571428571429,9.31223907581735e-05,5.49293364840839e-06,65.1856735307214,3.84505355388587
"4093","South Dakota","46",2020-03-10,5,1,0,NA,0,NA,NA,NA,NA,NA
"4094","South Dakota","46",2020-03-11,8,1,3,NA,0,NA,NA,NA,NA,NA
"4095","South Dakota","46",2020-03-12,8,1,0,NA,0,NA,NA,NA,NA,NA
"4096","South Dakota","46",2020-03-13,9,1,1,NA,0,NA,NA,NA,NA,NA
"4097","South Dakota","46",2020-03-14,9,1,0,NA,0,NA,NA,NA,NA,NA
"4098","South Dakota","46",2020-03-15,9,1,0,NA,0,NA,NA,NA,NA,NA
"4099","South Dakota","46",2020-03-16,10,1,1,0.714285714285714,0,0,8.07413607147742e-07,0,0.565189525003419,0
"4100","South Dakota","46",2020-03-17,11,1,1,0.857142857142857,0,0,9.6889632857729e-07,0,0.678227430004103,0
"4101","South Dakota","46",2020-03-18,11,1,0,0.428571428571429,0,0,4.84448164288645e-07,0,0.339113715002052,0
"4102","South Dakota","46",2020-03-19,14,1,3,0.857142857142857,0,0,9.6889632857729e-07,0,0.678227430004103,0
"4103","South Dakota","46",2020-03-20,14,1,0,0.714285714285714,0,0,8.07413607147742e-07,0,0.565189525003419,0
"4104","South Dakota","46",2020-03-21,14,1,0,0.714285714285714,0,0,8.07413607147742e-07,0,0.565189525003419,0
"4105","South Dakota","46",2020-03-22,21,1,7,1.71428571428571,0,0,1.93779265715458e-06,0,1.35645486000821,0
"4106","South Dakota","46",2020-03-23,28,1,7,2.57142857142857,0,0,2.90668898573187e-06,0,2.03468229001231,0
"4107","South Dakota","46",2020-03-24,30,1,2,2.71428571428571,0,0,3.06817170716142e-06,0,2.14772019501299,0
"4108","South Dakota","46",2020-03-25,41,1,11,4.28571428571429,0,0,4.84448164288645e-06,0,3.39113715002052,0
"4109","South Dakota","46",2020-03-26,46,1,5,4.57142857142857,0,0,5.16744708574555e-06,0,3.61721296002188,0
"4110","South Dakota","46",2020-03-27,58,1,12,6.28571428571429,0,0,7.10523974290013e-06,0,4.97366782003009,0
"4111","South Dakota","46",2020-03-28,68,1,10,7.71428571428571,0,0,8.72006695719561e-06,0,6.10404687003693,0
"4112","South Dakota","46",2020-03-29,90,1,22,9.85714285714286,0,0,1.11423077786388e-05,0,7.79961544504719,0
"4113","South Dakota","46",2020-03-30,100,1,10,10.2857142857143,0,0,1.16267559429275e-05,0,8.13872916004924,0
"4114","South Dakota","46",2020-03-31,107,1,7,11,0,0,1.24341695500752e-05,0,8.70391868505266,0
"4115","South Dakota","46",2020-04-01,128,2,21,12.4285714285714,1,0.142857142857143,1.40489967643707e-05,1.61482721429548e-07,9.8342977350595,0.113037905000684
"4116","South Dakota","46",2020-04-02,165,2,37,17,0,0.142857142857143,1.92164438501163e-05,1.61482721429548e-07,13.4515106950814,0.113037905000684
"4117","South Dakota","46",2020-04-03,187,2,22,18.4285714285714,0,0.142857142857143,2.08312710644117e-05,1.61482721429548e-07,14.5818897450882,0.113037905000684
"4118","South Dakota","46",2020-04-04,212,2,25,20.5714285714286,0,0.142857142857143,2.3253511885855e-05,1.61482721429548e-07,16.2774583200985,0.113037905000684
"4119","South Dakota","46",2020-04-05,240,2,28,21.4285714285714,0,0.142857142857143,2.42224082144323e-05,1.61482721429548e-07,16.9556857501026,0.113037905000684
"4120","South Dakota","46",2020-04-06,288,4,48,26.8571428571429,2,0.428571428571429,3.03587516287551e-05,4.84448164288645e-07,21.2511261401286,0.339113715002052
"4121","South Dakota","46",2020-04-07,320,6,32,30.4285714285714,2,0.714285714285714,3.43958196644938e-05,8.07413607147742e-07,24.0770737651457,0.565189525003419
"4122","South Dakota","46",2020-04-08,393,6,73,37.8571428571429,0,0.571428571428571,4.27929211788303e-05,6.45930885718194e-07,29.9550448251812,0.452151620002736
"4123","South Dakota","46",2020-04-09,447,6,54,40.2857142857143,0,0.571428571428571,4.55381274431326e-05,6.45930885718194e-07,31.8766892101929,0.452151620002736
"4124","South Dakota","46",2020-04-10,536,6,89,49.8571428571429,0,0.571428571428571,5.63574697789124e-05,6.45930885718194e-07,39.4502288452387,0.452151620002736
"4125","South Dakota","46",2020-04-11,626,6,90,59.1428571428571,0,0.571428571428571,6.6853846671833e-05,6.45930885718194e-07,46.7976926702831,0.452151620002736
"4126","South Dakota","46",2020-04-12,729,6,103,69.8571428571429,0,0.571428571428571,7.89650507790492e-05,6.45930885718194e-07,55.2755355453344,0.452151620002736
"4127","South Dakota","46",2020-04-13,867,6,138,82.7142857142857,0,0.285714285714286,9.34984957077085e-05,3.22965442859097e-07,65.448946995396,0.226075810001368
"4128","South Dakota","46",2020-04-14,987,6,120,95.2857142857143,0,0,0.000107708975193509,0,75.3962826354561,0
"4129","South Dakota","46",2020-04-15,1167,6,180,110.571428571429,0,0,0.00012498762638647,0,87.4913384705293,0
"4130","South Dakota","46",2020-04-16,1310,7,143,123.285714285714,1,0.142857142857143,0.0001393595885937,1.61482721429548e-07,97.5517120155902,0.113037905000684
"4131","South Dakota","46",2020-04-17,1410,7,100,124.857142857143,0,0.142857142857143,0.000141135898529425,1.61482721429548e-07,98.7951289705977,0.113037905000684
"4132","South Dakota","46",2020-04-18,1541,7,131,130.714285714286,0,0.142857142857143,0.000147756690108037,1.61482721429548e-07,103.429683075626,0.113037905000684
"4133","South Dakota","46",2020-04-19,1635,7,94,129.428571428571,0,0.142857142857143,0.000146303345615171,1.61482721429548e-07,102.41234193062,0.113037905000684
"4134","South Dakota","46",2020-04-20,1685,7,50,116.857142857143,0,0.142857142857143,0.000132092866129371,1.61482721429548e-07,92.4650062905594,0.113037905000684
"4135","South Dakota","46",2020-04-21,1755,8,70,109.714285714286,1,0.285714285714286,0.000124018730057893,3.22965442859097e-07,86.8131110405252,0.226075810001368
"4136","South Dakota","46",2020-04-22,1858,9,103,98.7142857142857,1,0.428571428571429,0.000111584560507818,4.84448164288645e-07,78.1091923554726,0.339113715002052
"4137","South Dakota","46",2020-04-23,1956,9,98,92.2857142857143,0,0.285714285714286,0.000104317838043488,3.22965442859097e-07,73.0224866304418,0.226075810001368
"4138","South Dakota","46",2020-04-24,2040,10,84,90,1,0.428571428571429,0.000101734114500615,4.84448164288645e-07,71.2138801504308,0.339113715002052
"4139","South Dakota","46",2020-04-25,2147,10,107,86.5714285714286,0,0.428571428571429,9.78585291863063e-05,4.84448164288645e-07,68.5009704304144,0.339113715002052
"4140","South Dakota","46",2020-04-26,2213,11,66,82.5714285714286,1,0.571428571428571,9.3337012986279e-05,6.45930885718194e-07,65.3359090903953,0.452151620002736
"4141","South Dakota","46",2020-04-27,2246,11,33,80.1428571428571,0,0.571428571428571,9.05918067219766e-05,6.45930885718194e-07,63.4142647053837,0.452151620002736
"4142","South Dakota","46",2020-04-28,2314,11,68,79.8571428571429,0,0.428571428571429,9.02688412791176e-05,4.84448164288645e-07,63.1881888953823,0.339113715002052
"4143","South Dakota","46",2020-04-29,2375,13,61,73.8571428571429,2,0.571428571428571,8.34865669790765e-05,6.45930885718194e-07,58.4405968853536,0.452151620002736
"4144","South Dakota","46",2020-04-30,2450,17,75,70.5714285714286,4,1.14285714285714,7.97724643861969e-05,1.29186177143639e-06,55.8407250703378,0.904303240005471
"4145","South Dakota","46",2020-05-01,2525,21,75,69.2857142857143,4,1.57142857142857,7.8319119893331e-05,1.77630993572503e-06,54.8233839253317,1.24341695500752
"4146","South Dakota","46",2020-05-02,2587,21,62,62.8571428571429,0,1.57142857142857,7.10523974290013e-05,1.77630993572503e-06,49.7366782003009,1.24341695500752
"4147","South Dakota","46",2020-05-03,2630,21,43,59.5714285714286,0,1.42857142857143,6.73382948361217e-05,1.61482721429548e-06,47.1368063852852,1.13037905000684
"4148","South Dakota","46",2020-05-04,2667,21,37,60.1428571428571,0,1.42857142857143,6.79842257218399e-05,1.61482721429548e-06,47.5889580052879,1.13037905000684
"4149","South Dakota","46",2020-05-05,2720,24,53,58,3,1.85714285714286,6.55619849003966e-05,2.09927537858413e-06,45.8933894302777,1.46949276500889
"4150","South Dakota","46",2020-05-06,2779,29,59,57.7142857142857,5,2.28571428571429,6.52390194575376e-05,2.58372354287277e-06,45.6673136202763,1.80860648001094
"4151","South Dakota","46",2020-05-07,2905,31,126,65,2,2,7.34746382504445e-05,2.26075810001368e-06,51.4322467753112,1.58253067000957
"4152","South Dakota","46",2020-05-08,3144,31,239,88.4285714285714,0,1.42857142857143,9.99578045648905e-05,1.61482721429548e-06,69.9704631954233,1.13037905000684
"4153","South Dakota","46",2020-05-09,3393,34,249,115.142857142857,3,1.85714285714286,0.000130155073472216,2.09927537858413e-06,91.1085514305512,1.46949276500889
"4154","South Dakota","46",2020-05-10,3517,34,124,126.714285714286,0,1.85714285714286,0.000143235173908009,2.09927537858413e-06,100.264621735607,1.46949276500889
"4155","South Dakota","46",2020-05-11,3614,34,97,135.285714285714,0,1.85714285714286,0.000152924137193782,2.09927537858413e-06,107.046896035648,1.46949276500889
"4156","South Dakota","46",2020-05-12,3663,39,49,134.714285714286,5,2.14285714285714,0.000152278206308064,2.42224082144323e-06,106.594744415645,1.69556857501026
"4157","South Dakota","46",2020-05-13,3732,39,69,136.142857142857,0,1.42857142857143,0.00015389303352236,1.61482721429548e-06,107.725123465652,1.13037905000684
"4158","South Dakota","46",2020-05-14,3792,43,60,126.714285714286,4,1.71428571428571,0.000143235173908009,1.93779265715458e-06,100.264621735607,1.35645486000821
"4159","South Dakota","46",2020-05-15,3887,44,95,106.142857142857,1,1.85714285714286,0.000119981662022154,2.09927537858413e-06,83.9871634155081,1.46949276500889
"4160","South Dakota","46",2020-05-16,3959,44,72,80.8571428571429,0,1.42857142857143,9.13992203291244e-05,1.61482721429548e-06,63.9794542303871,1.13037905000684
"4161","South Dakota","46",2020-05-17,3987,44,28,67.1428571428571,0,1.42857142857143,7.58968790718877e-05,1.61482721429548e-06,53.1278153503214,1.13037905000684
"4162","South Dakota","46",2020-05-18,4027,44,40,59,0,1.42857142857143,6.66923639504035e-05,1.61482721429548e-06,46.6846547652824,1.13037905000684
"4163","South Dakota","46",2020-05-19,4085,46,58,60.2857142857143,2,1,6.81457084432694e-05,1.13037905000684e-06,47.7019959102886,0.791265335004787
"4164","South Dakota","46",2020-05-20,4177,46,92,63.5714285714286,0,1,7.1859811036149e-05,1.13037905000684e-06,50.3018677253043,0.791265335004787
"4165","South Dakota","46",2020-05-21,4177,47,0,55,1,0.571428571428571,6.21708477503761e-05,6.45930885718194e-07,43.5195934252633,0.452151620002736
"4166","South Dakota","46",2020-05-22,4356,50,179,67,3,0.857142857142857,7.57353963504582e-05,9.6889632857729e-07,53.0147774453207,0.678227430004103
"4167","South Dakota","46",2020-05-23,4468,50,112,72.7142857142857,0,0.857142857142857,8.21947052076401e-05,9.6889632857729e-07,57.5362936453481,0.678227430004103
"4168","South Dakota","46",2020-05-24,4563,50,95,82.2857142857143,0,0.857142857142857,9.30140475434199e-05,9.6889632857729e-07,65.1098332803939,0.678227430004103
"4169","South Dakota","46",2020-05-25,4586,50,23,79.8571428571429,0,0.857142857142857,9.02688412791176e-05,9.6889632857729e-07,63.1881888953823,0.678227430004103
